round,phase,acc,lr,ramp,loss,L_sup,L_A,L_B,L_proto,L_feature,a_ratio,a_prec,b_ratio,b_prec,c_ratio,c_prec,a_wrong_weight,geometry_mix,geometry_valid,target_entropy,teacher_correct,fused_correct,correction_good,correction_bad,feature_std,global_valid_classes,global_prototypes,prototype_upload_bytes,update_norm_mean,clip_fraction,clip_cap,seconds,steps,u_visits,best_acc,best_round
272,main,0.8034,0.003201037685094957,1.0,0.25558634772896766,0.0035794455216474536,0.029394844409666564,0.1611504622980168,0.017397350815467928,0.04406424492450529,0.15650185032894737,0.9886038950376038,0.648766447368421,0.8588778679173533,0.19473170230263157,0.43373716578245836,0.0017835115131578946,0.42535374368491924,1.0,0.8576213959800569,0.7816046463815789,0.7963918585526316,0.020985814144736843,0.00619860197368421,0.08178679362723702,10,30,247120,0.4784773857724428,0.0,1.3931851493641347,154.84773993492126,760,194560.0,0.8091,236
273,main,0.8028,0.00297797357422927,1.0,0.252983203491098,0.004107357416758437,0.02471564657875876,0.16190352591833002,0.018350651649464117,0.043906022404859725,0.14495785361842106,0.9895755770662695,0.6605828536184211,0.8625460034390732,0.1944592927631579,0.4433578262938098,0.0015111019736842105,0.42168773530345216,1.0,0.8513272191348829,0.7883840460526316,0.7994449013157895,0.018611225328947368,0.0075503700657894735,0.08264562284671946,10,30,247120,0.4565135362866802,0.0,1.3514177988530593,156.24744701385498,760,194560.0,0.8091,236
274,main,0.7995,0.002762807490175642,1.0,0.24998331101317156,0.0039213827098137696,0.02872993178071307,0.15830580030420893,0.017720536662167625,0.04130565962067952,0.16873458059210528,0.9911358859544914,0.6442845394736842,0.8623396515412598,0.18698087993421053,0.45633469858984577,0.0014956825657894738,0.42577210249085173,1.0,0.8400347782593024,0.7945055509868421,0.8081568667763158,0.01943359375,0.005782277960526316,0.0813885750935266,10,30,247120,0.43554540998268276,0.0,1.3088163167837294,154.7091257572174,760,194560.0,0.8091,236
275,main,0.8072,0.0025555630283198767,1.0,0.2551728776214938,0.004209188255021888,0.02816105498135776,0.16242482954342113,0.018070765834693844,0.04230703991886817,0.17005037006578946,0.9927761825600725,0.6395816200657894,0.8579843615644864,0.19036800986842106,0.42677790377450187,0.0012284128289473683,0.4187582210098442,1.0,0.8161726178307283,0.7844263980263158,0.7988178453947369,0.020538651315789472,0.006147203947368421,0.08189986256980582,10,30,247120,0.4240860433701928,0.0,1.2654424526627404,156.20961022377014,760,194560.0,0.8091,236
276,main,0.8095,0.002356262915352669,1.0,0.2546616744642195,0.0037079310969841714,0.03121306574780886,0.16139174126284686,0.017850445599393232,0.04049849069040073,0.18465254934210526,0.9934309413795023,0.6323858963815789,0.8559132618643173,0.1829615542763158,0.4204005955558053,0.0012129934210526317,0.4203383046937616,1.0,0.7950440151126761,0.7854440789473685,0.8016241776315789,0.020723684210526314,0.00454358552631579,0.08172698246413156,10,30,247120,0.38950494463717933,0.0,1.2249185740705193,156.1659712791443,760,194560.0,0.8095,276
277,main,0.8047,0.0021649290067773026,1.0,0.24470809735357762,0.00375062751255954,0.032057128557445184,0.15318471336443173,0.017725899983442536,0.03798972769689403,0.19327713815789474,0.9942825231358366,0.6280324835526315,0.8715115803257223,0.17869037828947368,0.4377840418799977,0.0011050575657894736,0.42128703045217614,1.0,0.7909027855647238,0.8028423108552631,0.8177374588815789,0.02007092927631579,0.00517578125,0.08135331580905537,10,30,247120,0.36121154884068546,0.0,1.1792827526029164,329.4952235221863,760,194560.0,0.8095,276
278,main,0.8023,0.0019815822845129782,1.0,0.24837084243956364,0.005290732042110329,0.02986814650755964,0.1535592584233535,0.01792860329273696,0.04172410251768796,0.1766138980263158,0.9915604446772598,0.633460115131579,0.8692858186066891,0.18992598684210527,0.45055747997402035,0.0014905427631578948,0.42716614694187516,1.0,0.8345466249083218,0.7939761513157895,0.8113538240131579,0.023380962171052632,0.00600328947368421,0.08044393959602243,10,30,247120,0.37263553356907897,0.0,1.1330057421068753,155.9826464653015,760,194560.0,0.8095,276
279,main,0.8007,0.0018062428545939507,1.0,0.25771361999213693,0.004584354011565569,0.024438537922565288,0.16894584216765668,0.018530695434463652,0.04121419109502121,0.1395970394736842,0.9870765832106039,0.6758634868421053,0.857790351037294,0.18453947368421053,0.43903186274509803,0.0018040707236842105,0.4243754846485038,1.0,0.8494163150065823,0.7894068667763158,0.7985608552631579,0.015506784539473684,0.006352796052631579,0.08221698046514862,10,30,247120,0.341569306963968,0.0,1.0957464236528687,154.0247187614441,760,194560.0,0.8095,276
280,main,0.8067,0.0016389299449645815,1.0,0.26261671509005524,0.004438147319275518,0.028354999568852547,0.16457715585435692,0.01913241066259185,0.046114002325032884,0.1621556332236842,0.9924561792766807,0.6427785773026315,0.8585947432811712,0.19506578947368422,0.42385118043844855,0.0012232730263157894,0.42496951822387546,1.0,0.8144572654052784,0.7784488075657895,0.7954975328947368,0.02270250822368421,0.005653782894736842,0.08239255182837185,10,30,247120,0.32072140186112214,0.0,1.055499627481293,153.445139169693,760,194560.0,0.8095,276
281,main,0.8039,0.0014796619033708685,1.0,0.2542535658533636,0.005325093758859255,0.030059176386260475,0.15995561615809015,0.018857303462726505,0.04005637613713349,0.16078330592105264,0.9883639153506809,0.6608963815789474,0.8685217445405338,0.1783203125,0.45581368536346345,0.0018708881578947368,0.4267074493985427,1.0,0.836797970533371,0.8010433799342105,0.814196134868421,0.019500411184210528,0.00634765625,0.08136147322427285,10,30,247120,0.30674508164252656,0.0,1.0172529025293282,156.50715255737305,760,194560.0,0.8095,276
282,main,0.8011,0.0013284561953483542,1.0,0.2724454482919291,0.005331983806880951,0.024618308393493,0.1757586371349661,0.01929548564612081,0.04744103451406485,0.13160464638157895,0.9870337824643625,0.6640316611842105,0.8395204111646052,0.20436369243421051,0.43924951585724703,0.0017064144736842106,0.42438823086650745,1.0,0.8639417621650194,0.7638569078947368,0.7771330180921052,0.020482113486842105,0.0072060032894736845,0.08242187963700608,10,30,247120,0.29302024217677625,0.0,0.977788676016778,146.70405840873718,760,194560.0,0.8095,276
283,main,0.8045,0.0011853294023068588,1.0,0.26763033884528437,0.005461931523811807,0.026699093395942137,0.17291807563681352,0.019606935616435582,0.042944303495613366,0.13956620065789474,0.9902408484937762,0.6727127878289474,0.8530825240863977,0.1877210115131579,0.419927169181064,0.001362047697368421,0.4204067108662505,1.0,0.8331779180388702,0.7798725328947368,0.7909128289473685,0.017357113486842105,0.006316817434210527,0.08253341450502998,10,30,247120,0.2666253852045883,0.0,0.9386123492917412,152.98338294029236,760,194560.0,0.8095,276
284,main,0.803,0.0010502972197121263,1.0,0.26828252198664765,0.005749895325157252,0.026491363703787914,0.17049511611265572,0.019801967946420376,0.04574417894412028,0.1452354029605263,0.9895954984605585,0.6555869654605263,0.8509537361525978,0.19917763157894736,0.43300990916597853,0.0015111019736842105,0.4259956862189268,1.0,0.8456154893103399,0.7752775493421052,0.7878443667763158,0.019752261513157895,0.007185444078947369,0.08197232654416248,10,30,247120,0.25279173258730336,0.0,0.8967232744931728,157.84006690979004,760,194560.0,0.8095,276
285,main,0.7995,0.0009233744553646755,1.0,0.26596948945600735,0.005288829212689674,0.03174020020707854,0.1691634644313078,0.01922986865729878,0.04054712770800842,0.17938425164473684,0.990917165697258,0.6408717105263158,0.8509319260875144,0.17974403782894738,0.4258385519430385,0.0016293174342105264,0.4212184174280418,1.0,0.7957276969363815,0.789710115131579,0.7996350740131579,0.015851151315789475,0.005926192434210526,0.08163125152258496,10,30,247120,0.23701465315045478,0.0,0.8583386458361991,224.77263593673706,760,194560.0,0.8095,276
286,main,0.8067,0.0008045750277758751,1.0,0.2664844236287631,0.006225473059672176,0.03010201197619991,0.1678959553178988,0.020425458917835433,0.041835525107422944,0.16866262335526316,0.9909797348773427,0.6537931743421053,0.8673920221380167,0.17754420230263157,0.43172278030281097,0.0015213815789473684,0.426091129881771,1.0,0.8170825883746147,0.799964021381579,0.8108861019736842,0.017434210526315788,0.006512129934210526,0.08171458679594491,10,30,247120,0.23150957875257014,0.0,0.8231931939066415,155.4170970916748,760,194560.0,0.8095,276
287,main,0.8052,0.0006939119646417302,1.0,0.27122643409590974,0.005525040323003562,0.029509384895821934,0.17530523635643094,0.01980481286239075,0.04108196065614098,0.15638877467105264,0.9896473526801853,0.6646587171052631,0.8489359398682298,0.17895250822368422,0.42734870896401184,0.0016190378289473685,0.4239717310980747,1.0,0.8215012436634616,0.7861482319078947,0.7954975328947368,0.015249794407894738,0.005900493421052632,0.08263418416639692,10,30,247120,0.2033052981403162,0.0,0.788526760825597,149.46320009231567,760,194560.0,0.8095,276
