loss,L_sup,L_A,L_B,L_proto,n_batches,cnt_u,cnt_a,cnt_b,cnt_c,hce_all,hce_hc,hce_den_hc,a_correct,a_total,lr,round,acc,phase
0.4178426870869266,0.04670528012017409,0.3711374067597919,0.0,1.9310976382758882,45.0,23040.0,13457.375,0.0,9582.625,8157.25,2731.375,13457.375,10726.0,13457.375,0.08680485435598673,71,0.7054,1
0.4098732990109259,0.05436127402030655,0.355512025165889,0.0,1.9037463492817348,45.0,23040.0,13741.25,0.0,9298.75,7989.125,2637.625,13741.25,11103.625,13741.25,0.0864484313710706,72,0.6628,1
0.39785122714108895,0.05579375256008158,0.342057475199302,0.0,1.897696994079484,45.0,23040.0,13934.625,0.0,9105.375,8650.0,3242.25,13934.625,10692.375,13934.625,0.08608801140491812,73,0.6744,1
0.4219155566973819,0.06198027403831171,0.35993528357810445,0.0,1.8815528151061802,45.0,23040.0,13670.875,0.0,9369.125,8668.0,3153.0,13670.875,10517.875,13670.875,0.08572363398164018,74,0.6775,1
0.4108836541573206,0.05451828171628424,0.3563653719507986,0.0,1.893729821840922,45.0,23040.0,13685.625,0.0,9354.375,8365.5,2905.0,13685.625,10780.625,13685.625,0.08535533905932736,75,0.7235,1
0.3770083934482601,0.038365192589763966,0.3386432007369068,0.0,1.883881143728892,45.0,23040.0,14037.25,0.0,9002.75,7402.875,2351.875,14037.25,11685.375,14037.25,0.0849831670256683,76,0.7206,1
0.39109995567964184,0.05037397310241229,0.34072598218917843,0.0,1.9032002598047257,45.0,23040.0,14398.5,0.0,8641.5,6869.125,2286.75,14398.5,12111.75,14398.5,0.08460715869352033,77,0.7006,1
0.3984934312601884,0.04644163230873852,0.35205179899930955,0.0,1.934875549541579,45.0,23040.0,14068.25,0.0,8971.75,7885.75,2821.875,14068.25,11246.375,14068.25,0.08422735529643444,78,0.7422,1
0.38050081700914434,0.03854157157345779,0.34195924616522255,0.0,1.8916737096177207,45.0,23040.0,14473.25,0.0,8566.75,7494.375,2686.375,14473.25,11786.875,14473.25,0.08384379848413304,79,0.7403,1
0.3670864272862673,0.03619570181407552,0.3308907258427805,0.0,1.8808536178535886,45.0,23040.0,14642.75,0.0,8397.25,6849.625,2358.375,14642.75,12284.375,14642.75,0.08345653031794292,80,0.6974,1
0.39520059811572233,0.04168339580258665,0.35351720245348084,0.0,1.9042828917503358,45.0,23040.0,14307.0,0.0,8733.0,7387.0,2520.375,14307.0,11786.625,14307.0,0.08306559326618258,81,0.7182,1
0.4111004664666123,0.05579789106915188,0.3553025751064221,0.0,1.8704314145776961,45.0,23040.0,13670.875,0.0,9369.125,8304.25,2814.75,13670.875,10856.125,13670.875,0.08267103019950528,82,0.7148,1
